time	gene_0	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7	gene_8	gene_9	gene_10	gene_11	gene_12	gene_13	gene_14	gene_15	gene_16	gene_17	gene_18	gene_19	gene_20	gene_21	gene_22	gene_23	gene_24	gene_25	gene_26	gene_27	gene_28	gene_29	gene_30	gene_31	gene_32	gene_33	gene_34	gene_35	gene_36	gene_37	gene_38	gene_39	gene_40	gene_41	gene_42	gene_43	gene_44	gene_45	gene_46	gene_47	gene_48	gene_49
0	0.7509112767382908	0.7539173810764264	0.015358254958906747	0.35706004860688634	0.3051019573245206	0.8082753516007429	0.44937357700514313	0.7257066096271478	0.8970890279860189	0.506689085402074	0.3709199375604586	0.15890500343278824	0.5507146394234098	0.07236422016868582	0.32810461704368643	0.8538642961816548	0.5679966443261661	0.1966213607244126	0.9457526718912236	0.8257569229793856	0.7207881469523575	0.21275659362463373	0.8566170726398306	0.8996926724078215	0.8491392215189928	0.33842426256116553	0.9502319188240357	0.5575279074773227	0.2959155435368003	0.34043714681312187	0.14502419957383428	0.4594743828158846	0.6706540941601716	0.7564485533515021	0.2913474733662039	0.6248892309094104	0.4611116233415532	0.8929319312471169	0.09307402953560018	0.8947745667416412	0.9274421613590013	0.7137803643904185	0.09718127371506768	0.3417662598314035	0.11610992180434476	0.165344694192315	0.052855530537701534	0.644199383145064	0.13322494602524626	0.17622202797833297
1	0.4548470093758268	0.5633432537828819	0.21988600482914566	0.24230074439888935	0.4241494665341351	0.531878711863122	0.5727153808907299	0.75824741715764	0.8206178717754561	0.3582198827914923	0.2416046250320588	0.2357464104665805	0.9715086429033889	0.040161748265653115	0.9366670665818437	0.9144672143561957	0.902851806093193	0.6308467765076272	0.7640632693210374	1.5431849175797585	0.5654009194069313	0.1349371139085418	0.8121197162669295	0.7548969229118357	0.951710294183196	0.677667315450389	0.6019409292220076	1.1666393786741984	0.2625313568101465	0.2927069422273183	0.17491134831103594	0.33141533755482283	0.8455096977343335	0.8666362183453415	0.7762324546243331	0.3799367176352361	1.035992698119983	0.7977111547174595	0.6196647535793796	0.9239128490280472	0.6271816673218137	0.6165695968437717	0.19946679971531242	0.42940943536494475	0.7370168700503283	0.1346799693728407	0.090975260082897	0.522380991935004	0.48010066375862026	0.7833461500943865
2	0.3009242876399459	0.4583759358834196	0.3747221444131958	0.16442514631731786	0.532564125952187	0.3604795608552661	0.6777963223209719	0.7813654902869878	0.7772584122962901	0.25513908187798423	0.1584843772034008	0.2941591393476665	1.2632602198589926	0.022296461774268552	1.3806750445752367	0.976381473656244	1.2084253398493343	0.8849159551405763	0.618550990727774	2.048441806582993	0.44608043069360764	0.08591800788042345	0.7493158192087054	0.6639264439773412	1.0204398877730678	0.947035771487178	0.3847064193008186	1.5796898728920212	0.2329134231548928	0.2516687957854213	0.19457898599167142	0.27015080438747824	0.989908988839894	0.9409303307151649	1.1834886506447622	0.23269130822338904	1.4960202529235829	0.7126531203771977	0.9065810579011746	0.9148091511243625	0.42599500701810605	0.5325987150807191	0.26523796462944393	0.5079484865893473	1.1693944654652162	0.11655725617776926	0.12129709516101805	0.43935379692504284	0.7612883560450964	1.21541673857615
3	0.3079544433457426	0.39700807127244103	0.4622943701655393	0.11157881007977337	0.5340229378457599	0.23645529338072316	0.7703163221811233	0.800091666624733	0.940457401198892	0.1774917412801422	0.11341017460627408	0.2658354084500551	1.460039584801098	0.012608502529475938	1.2994116330850367	0.9416027841045933	1.244620557334592	0.9049063422488772	0.5217213604065825	2.4679857470523885	0.34736933461002023	0.07025032103178765	0.7916984904094284	0.4983212871247109	0.836268672014427	1.1362274626509445	0.2477113098181188	1.7772117514378951	0.20762632259001818	0.23763577706734187	0.1534485103437067	0.1758872791818938	0.9112477981399867	0.9864532988752372	1.4584960382699497	0.1791171893520362	1.8482705598114624	0.6391393001369482	1.0562856914690388	0.6848494796606339	0.2877568406212396	0.4673487070136884	0.7214601631251121	0.5066158832529364	1.4403704862241762	0.08124282133315625	0.10463124997715624	0.4575092127466214	0.7669044474154949	1.381355700461844
4	0.32247534962418223	0.3597746226778501	0.49630933178216696	0.07571731658849601	0.49184061636972154	0.15250434921249628	0.8514264394550689	0.8076724675050656	1.0522943461288095	0.12199608287274799	0.0794033121296787	0.22395418673461903	1.5910867130102058	0.007262704177222445	1.0996894847146994	0.8691366458095038	1.1735260531151637	0.8010155685161784	0.43744507340434735	2.7962258289511173	0.2699187770848771	0.05711505805970731	0.8706238677516986	0.337161005806388	0.6169326283126664	1.2576820732747926	0.1599406759916376	1.7571512305301538	0.1874410430206165	0.26992624625994965	0.11025166022039405	0.10808441003906641	0.7664001065034667	1.0169802346000225	1.5888906352740537	0.14939140429248166	2.113976655159508	0.5730231987055858	1.1199674722550759	0.4841079406293154	0.1935376117763803	0.4141177317968805	1.0311293828673733	0.4673806767142045	1.545781655269432	0.05413220916520886	0.08397321192062969	0.5210694325358604	0.7005385499758825	1.3432105286388591
5	0.3316139228526116	0.32895856054012734	0.5114456713366353	0.051381727652980345	0.4438466871775748	0.09832147802651	0.9230489157698174	0.8080101013137803	1.1244481023892403	0.08366767798681193	0.05711309258795233	0.18921026604424626	1.677374709865145	0.0042321463990929575	0.907944527490343	0.7861086042003979	1.0776727156263584	0.6499756129836334	0.3632388484017368	3.028247877319428	0.20963740442005668	0.05192870537038693	0.9081185449069207	0.23164987757513705	0.4489144623635076	1.336428191322696	0.10274215628052914	1.6566823570011957	0.17154599523393058	0.33059986728936286	0.07901674892409694	0.06510107884964163	0.6325789047245993	1.0368165230366297	1.5949231132824895	0.13779283083223784	2.3167957776530055	0.5131449157022718	1.126640096924824	0.34451380903783535	0.12972060713497935	0.36790254470061584	1.177718585460118	0.41320707779827487	1.5667860760799954	0.035631655288816864	0.06634628646169197	0.5498585017507847	0.6241413257604531	1.2121722960746781
6	0.3348884193500423	0.2972248999366875	0.5197104897573124	0.03486761094497321	0.3965517452556441	0.06355363803367779	0.9864624982802492	0.8029864582898261	1.1724765976541751	0.05732047907685302	0.04306265628668561	0.1616369199584246	1.7346681259312864	0.002485703010725836	0.7446850226278695	0.7044167010626415	0.978336035008382	0.4992588038098015	0.29922631537787636	3.180780272004389	0.16279610373238168	0.05235496509380187	0.8975307029831574	0.1649249351813735	0.33696649025339515	1.388835965225574	0.06563821944011618	1.5303972168711997	0.15881313662661314	0.4021821256274983	0.05704928531940629	0.03885873310483532	0.5192003072000265	1.0520096942100878	1.520096225200069	0.13570815634232322	2.474990423442954	0.45909859689124644	1.0908565848068006	0.24980228699918405	0.08676793884708842	0.32650218690536803	1.1891618373544777	0.35700436113542006	1.53807206555248	0.023353123838700064	0.052324835371599786	0.5402477940811017	0.5519198420391771	1.0571453685801806
7	0.3344371820039872	0.26310922307129947	0.5237805405033022	0.02366114080906147	0.35186478858338144	0.041226808106337554	1.0425373325888283	0.7938795647088839	1.2061415012936227	0.03924135518127502	0.034411603550848005	0.14015024347557967	1.772128115466408	0.0014721116666923302	0.6095773302942626	0.62837031672903	0.8829302231511545	0.3694452174793388	0.24506109274343763	3.273305618283551	0.12641471821063616	0.0564915957416871	0.8551288520474601	0.12202608355030449	0.2639693706171017	1.4241159080061574	0.04176609992901071	1.3943521406703283	0.14877025715797695	0.4797296458662883	0.041572518762087764	0.02307653582000624	0.4249422280614916	1.0653902131851205	1.4045173801632882	0.1384841281743089	2.5999085055254274	0.41050600717350544	1.021459360468238	0.18652123292656547	0.057969367731078546	0.2892737647187916	1.1116327864934081	0.30440617439806855	1.4747250329904593	0.015278011818225462	0.04133290488103851	0.5089320354407699	0.48683485353433786	0.9033044203665168
8	0.3319513622907556	0.2271992506410973	0.5236181721871572	0.01605643659583584	0.31058585294541935	0.02684605848641289	1.0919222282799732	0.7816281025860528	1.2302928135846734	0.026847925966130413	0.029130164095177873	0.12366295376488909	1.7944633325768136	0.0008800939792622975	0.4986667702664269	0.5592430526723637	0.7942637713436991	0.26602008601229243	0.1998424590949604	3.3204921186970955	0.0981618784051143	0.06322333691994104	0.794190203761752	0.09349138627770323	0.2140285190895122	1.447843804822095	0.026495384081654978	1.2536856223668533	0.14124543798836278	0.5622509213027143	0.0305869564018871	0.013660085361651558	0.3469051877201256	1.0776586380792645	1.274529516487526	0.143761533640706	2.698544902447903	0.36692607692712187	0.9250233821115881	0.1449956680291547	0.0387017047326344	0.2558997713070476	0.986654851794405	0.257478792614881	1.3861982377414233	0.009986831672048706	0.032701163731908546	0.46692506365178965	0.42904133037304887	0.7582500377203152
9	0.3284291048768656	0.19099440358963016	0.518901306423682	0.010895888674030612	0.2730352226187105	0.01754837289243617	1.1350879366760673	0.766729885620974	1.2471404703633457	0.018358452920441578	0.02580881358975168	0.11128859258052455	1.8036191415332685	0.0005314656380207255	0.4078492635099082	0.49711582853982234	0.7132052778891931	0.18753839684770696	0.16243480086712145	3.3325863486912617	0.07622275566274078	0.07188632503469637	0.7234847550300388	0.07374459326524518	0.17637311765747768	1.4636841237739893	0.01676650308923938	1.1112215699065957	0.1360939197697877	0.6488224060558476	0.022722112739447943	0.008068599287383144	0.28234580377099316	1.0888451309856515	1.1446027963897267	0.1502678892249129	2.7754788742397913	0.32789916679061654	0.8084664547910553	0.11854415495682238	0.02582666239547396	0.22605590388449867	0.8439696457740473	0.21667580039109074	1.2798429323877616	0.006525507863231118	0.02586793634160311	0.4204277075183793	0.37798256217741005	0.6243789373849405
10	0.32437847042623774	0.15626306194775308	0.5094618598290177	0.00739394381114787	0.23925681375524802	0.011513036480033644	1.172389115862606	0.7493349710717645	1.2574554080559661	0.012546987794553729	0.023484032508919308	0.10234205006460914	1.7996915568409708	0.0003241049780361887	0.3335468153631459	0.44160184298414146	0.6397529154091258	0.1299913670685713	0.1316882383180068	3.316534541429124	0.059186818258744125	0.08200878502255614	0.6488170002086388	0.05952653026924139	0.14481768650043209	1.4741041457328732	0.010587668548346248	0.9696463129756531	0.13309880196675758	0.7377814603925531	0.017041739080411906	0.004758742062528422	0.22897051330893572	1.0988428118800568	1.021757596855028	0.1572391839089354	2.8338992767707465	0.2929808352786715	0.6806611724133981	0.10262691105725154	0.017229862789124768	0.19940229775435248	0.7023180569674502	0.1817335006986291	1.1621652541065357	0.004262987482557236	0.02040980950027071	0.37302285062613993	0.3329574430872086	0.5030698097331825
